Date,price_eur_mwh,is_outlier,year,month,day,day_of_week,is_weekend
2024-12-03,159.843624,False,2024,12,3,1,False
2024-12-04,167.946253,False,2024,12,4,2,False
2024-12-05,148.532533,False,2024,12,5,3,False
2024-12-06,144.739709,False,2024,12,6,4,False
2024-12-07,142.820896,False,2024,12,7,5,True
2024-12-08,127.987757,False,2024,12,8,6,True
2024-12-09,129.840673,False,2024,12,9,0,False
2024-12-10,158.318915,False,2024,12,10,1,False
2024-12-11,182.117511,False,2024,12,11,2,False
2024-12-12,174.188461,False,2024,12,12,3,False
2024-12-13,173.847205,False,2024,12,13,4,False
2024-12-14,125.002226,False,2024,12,14,5,True
2024-12-15,119.50793,False,2024,12,15,6,True
2024-12-16,134.23022,False,2024,12,16,0,False
2024-12-17,135.723492,False,2024,12,17,1,False
2024-12-18,128.681053,False,2024,12,18,2,False
2024-12-19,119.473547,False,2024,12,19,3,False
2024-12-20,114.246255,False,2024,12,20,4,False
2024-12-21,100.189081,False,2024,12,21,5,True
2024-12-22,110.609515,False,2024,12,22,6,True
2024-12-23,92.947171,False,2024,12,23,0,False
2024-12-24,125.506626,False,2024,12,24,1,False
2024-12-25,108.833918,False,2024,12,25,2,False
2024-12-26,118.988127,False,2024,12,26,3,False
2024-12-27,132.515388,False,2024,12,27,4,False
2024-12-28,128.454438,False,2024,12,28,5,True
2024-12-29,143.601494,False,2024,12,29,6,True
2024-12-30,147.630065,False,2024,12,30,0,False
2024-12-31,137.761532,False,2024,12,31,1,False
